32,3,13,8,4,9,0,2,0,101,86,47,16,0,262118
35,3,11,15,3,5,5,3,1,5,86,34,15,1,155972
20,4,11,15,3,5,5,3,1,101,64,54,15,1,214503
72,3,6,6,4,4,0,3,0,101,86,25,15,0,159303
13,7,11,15,0,5,4,3,0,101,86,25,15,0,174995
58,3,12,7,0,5,1,3,0,101,86,25,15,0,26669
21,3,11,15,3,0,5,3,1,101,86,39,15,1,177727
14,3,8,10,3,5,5,3,1,66,86,23,15,1,124771
67,3,11,15,4,0,4,3,1,20,86,25,15,0,456736
42,3,13,8,4,2,4,0,1,101,86,46,15,0,216604
29,3,9,4,3,2,2,0,0,101,86,30,15,0,221561
71,3,14,1,3,8,5,3,1,101,86,67,15,0,114564
69,3,9,4,4,13,1,3,1,101,86,39,15,0,315476
35,1,8,10,3,9,5,3,1,101,64,54,15,1,67874
66,3,13,8,4,9,0,3,0,101,86,39,15,0,126110
15,2,11,15,4,13,4,3,1,101,86,39,15,0,102264
69,3,8,10,4,0,4,3,1,101,86,93,15,0,537222
49,3,13,8,4,12,1,0,0,101,40,39,15,0,113732
48,4,8,10,2,5,4,3,1,101,86,39,15,0,93225
14,3,9,4,3,2,5,3,1,101,86,25,15,0,43064
6,3,11,15,3,0,5,3,1,101,86,39,15,0,136921
69,3,11,15,3,13,5,3,1,101,86,54,15,0,388885
65,3,8,10,4,0,0,3,1,101,86,39,15,0,142249
56,1,6,6,3,5,5,3,1,101,86,54,15,1,56841
3,3,13,8,3,5,5,3,1,101,86,39,15,1,156493
27,7,0,14,3,4,5,3,1,101,86,72,15,1,159021
49,3,11,15,3,13,5,3,1,101,86,54,15,0,190910
32,3,11,15,4,12,1,3,1,101,86,93,15,0,41879
27,2,11,15,2,5,4,3,1,101,86,8,15,0,137249
5,3,11,15,3,4,5,3,1,101,64,39,15,1,236157
72,3,6,6,4,4,4,3,1,101,86,39,15,0,189759
15,3,8,10,4,9,4,3,0,101,86,39,15,0,239877
62,3,4,3,3,5,5,3,1,101,86,2,15,0,21175
24,2,6,6,6,9,1,0,0,101,86,39,15,0,67229
61,3,13,8,3,5,5,3,1,101,86,54,15,1,236391
51,3,12,7,3,8,5,3,1,101,86,54,15,0,325596
35,3,13,8,3,8,5,3,1,101,86,61,15,0,83411
21,4,11,15,3,0,5,3,1,101,86,23,15,1,154227
40,3,13,8,3,8,5,3,1,101,64,39,15,1,248010
72,3,6,6,4,5,0,3,1,0,86,39,15,0,198613
7,4,13,8,3,5,5,3,1,66,86,39,15,1,321529
42,6,11,15,3,10,0,3,0,101,86,16,15,1,168524
40,3,8,10,0,5,4,3,0,101,86,34,15,0,203079
58,3,11,15,2,0,1,0,0,101,86,39,15,0,284652
26,6,13,8,3,10,5,3,1,101,86,89,15,0,201368
5,3,11,15,2,12,4,3,1,101,86,54,15,0,59840
44,3,11,15,4,8,4,3,1,101,86,23,15,0,52753
72,1,8,10,1,3,4,0,1,101,86,39,6,0,513100
69,3,11,15,4,2,4,3,0,101,86,54,15,0,199266
21,3,8,10,3,5,5,3,1,101,12,39,15,1,196385
63,3,8,10,6,4,4,3,1,101,86,23,15,1,163205
13,3,13,8,2,9,4,0,0,101,86,61,15,0,411047
0,6,14,1,0,10,4,3,1,101,86,39,15,0,48574
15,3,11,15,4,4,1,0,0,101,86,34,15,0,209440
3,3,13,8,2,5,1,3,0,101,86,39,15,0,56964
58,3,13,8,4,14,4,3,1,101,86,54,15,0,299197
49,4,3,0,3,4,2,3,0,101,86,23,15,1,240628
67,3,11,15,4,8,4,3,0,101,86,39,15,0,355313
29,3,11,15,3,12,5,3,1,101,86,39,15,1,132267
30,2,13,8,3,7,5,3,1,101,86,39,15,1,174861
42,4,8,10,3,5,5,3,1,101,86,23,15,0,142443
68,3,8,10,2,13,4,3,1,101,86,54,15,0,26716
19,2,8,10,2,4,1,3,0,101,86,39,15,0,185588
71,3,12,7,3,4,5,3,1,101,86,39,15,1,175029
72,4,8,10,3,0,5,3,1,101,86,51,15,0,34848
19,3,14,1,3,13,5,0,1,101,86,39,15,0,411273
50,2,11,15,3,5,5,3,1,101,86,67,15,0,143437
72,3,8,10,3,4,2,3,0,101,86,23,15,1,357145
3,3,13,8,3,0,5,3,1,101,86,34,15,1,236861
67,3,9,4,4,0,4,3,1,101,86,92,15,0,53355
66,3,13,8,4,2,0,3,0,101,86,23,15,0,29106
48,0,12,7,2,13,1,3,0,53,86,39,15,0,213274
63,3,8,10,3,14,5,3,1,101,86,39,15,0,22463
44,3,8,10,4,11,0,0,0,101,86,30,15,0,180497
2,3,11,15,3,8,5,3,1,101,86,39,15,0,37306
21,0,11,15,4,2,4,3,1,101,86,30,15,0,137814
4,3,7,12,4,8,3,3,1,101,86,16,31,0,447488
3,3,12,7,6,13,4,3,1,101,86,39,15,0,220915
44,3,8,10,4,5,4,3,0,101,86,54,15,0,42251
72,3,8,10,3,9,5,2,1,101,86,39,21,0,162312
66,3,11,15,4,8,4,2,0,101,86,39,21,0,77698
63,3,11,15,4,13,1,3,1,101,86,39,15,0,282951
47,4,11,15,3,0,5,3,1,101,86,39,15,1,311259
25,2,2,2,3,14,5,3,1,5,86,39,15,1,65479
8,3,13,8,3,13,5,3,1,101,86,39,15,0,277256
56,3,8,10,3,4,5,3,1,66,86,16,15,1,312088
55,2,11,15,3,5,5,3,1,101,86,39,15,0,169719
66,6,2,2,6,10,4,3,0,18,86,39,15,0,270276
70,6,13,8,3,10,5,3,1,101,86,90,15,0,172744
32,3,4,3,4,1,0,3,1,101,86,39,15,0,96869
48,3,3,0,3,4,5,3,1,101,86,23,15,0,237943
14,3,6,6,4,5,1,2,0,101,86,23,12,0,119751
72,3,11,15,3,11,5,3,1,101,86,39,15,1,236861
45,7,11,15,3,2,5,3,1,101,86,25,15,0,201092
72,3,12,7,2,11,1,3,0,101,86,2,15,0,147215
47,3,13,8,3,11,5,3,1,30,86,39,15,0,152373
49,3,11,15,4,2,1,0,0,101,86,62,2,0,227968
15,3,13,8,4,0,4,3,0,101,86,39,15,0,362617
3,3,11,15,3,14,5,3,1,101,86,39,15,0,103435
66,2,11,15,4,2,0,3,0,101,86,90,15,0,281412
14,7,11,15,3,13,5,3,1,101,56,2,15,0,105239
67,3,13,8,4,2,0,3,0,101,86,92,15,0,230165
37,7,13,8,3,14,5,3,1,101,86,30,15,0,177493
69,0,13,8,4,9,0,3,0,101,86,67,15,0,104443
63,6,11,15,3,10,2,3,0,101,86,23,15,0,110342
60,3,11,15,3,12,5,3,1,101,86,39,15,0,143385
42,3,11,15,3,0,0,3,0,101,86,39,15,0,107189
13,3,11,15,3,14,5,3,1,101,86,42,15,1,212944
58,1,11,15,3,8,5,3,1,101,86,39,15,0,138634
4,3,13,8,4,0,0,3,1,101,86,40,15,0,99970
60,3,12,7,4,13,4,3,1,101,86,23,15,0,203717
51,3,8,10,3,4,5,3,1,101,86,39,15,1,313956
49,0,8,10,4,4,4,3,1,101,86,39,6,0,177937
42,3,8,10,4,11,0,3,1,101,86,23,15,0,193868
4,3,13,8,4,8,3,3,1,101,86,90,15,0,250939
37,0,13,8,2,11,4,0,1,0,86,39,15,0,57629
63,3,11,15,4,2,4,0,0,101,86,39,15,0,281768
1,1,11,15,4,2,4,3,1,101,86,39,15,0,260782
12,7,3,0,4,4,4,3,1,101,42,67,15,0,243769
71,3,13,8,3,5,2,3,0,101,86,23,15,0,109937
42,2,6,6,4,4,4,3,1,101,86,39,15,0,134890
65,3,13,8,4,4,4,3,0,101,86,39,15,0,100293
15,3,8,10,4,9,0,3,0,101,86,39,15,0,132179
29,3,6,6,4,5,4,3,0,101,86,39,15,0,116372
65,3,13,8,3,12,5,3,1,75,86,39,15,1,255412
62,6,11,15,3,10,5,3,1,101,86,39,15,0,195789
65,3,1,9,3,13,5,3,1,101,86,93,15,0,342400
4,6,13,8,4,10,0,3,0,101,86,25,15,0,65481
3,3,9,4,3,0,2,3,0,101,86,67,15,0,169085
66,3,11,15,3,5,5,3,1,101,86,31,15,0,177221
27,3,1,9,3,14,5,3,1,101,86,39,15,1,65325
26,3,13,8,3,5,2,3,0,101,86,39,15,1,118944
56,1,6,6,4,5,4,3,1,101,86,16,15,0,149337
55,6,11,15,3,10,5,3,1,101,86,90,15,1,237868
67,3,11,15,4,2,0,4,0,101,86,90,15,0,106183
49,3,11,15,2,2,4,0,1,101,86,64,15,0,226388
32,3,9,4,4,12,0,3,1,101,86,41,15,0,220754
27,4,8,10,3,13,5,3,1,66,86,23,15,1,204021
59,3,13,8,4,7,4,0,1,101,86,2,15,0,347391
60,0,11,15,3,13,5,3,1,101,86,39,15,1,413930
6,3,11,15,3,12,5,3,1,101,86,16,15,1,174201
44,3,11,15,4,12,4,3,0,101,86,93,15,0,145917
3,3,13,8,2,11,1,3,0,101,86,39,15,0,241797
21,3,8,10,3,0,5,0,1,101,86,34,15,0,265168
8,3,13,8,4,8,4,3,0,101,86,57,15,0,171234
69,3,11,15,4,8,0,0,1,101,86,39,15,0,178452
56,3,13,8,3,7,5,3,1,101,86,39,15,1,157857
62,0,13,8,3,14,5,0,1,101,86,39,15,0,512864
1,3,11,15,4,5,4,0,1,101,86,39,15,0,296462
49,3,11,15,3,5,5,3,1,101,86,34,15,1,171615
25,3,1,9,3,12,5,3,1,101,86,39,15,0,214071
15,3,13,8,3,0,5,3,1,101,86,39,15,0,172421
49,3,1,9,2,9,1,3,0,101,86,39,15,0,195488
44,3,13,8,3,2,5,3,1,101,86,39,15,0,316841
66,3,11,15,4,8,1,3,1,101,13,39,15,0,236267
1,3,2,2,3,2,5,3,1,101,86,30,32,1,236543
44,3,11,15,4,0,0,3,1,101,86,39,15,0,318483
72,7,12,7,4,3,4,3,1,100,86,2,15,1,163756
1,3,11,15,3,8,3,3,1,101,56,57,15,0,238186
63,3,13,8,3,13,5,3,1,101,86,39,15,1,329980
1,3,9,4,4,12,3,3,1,101,22,16,11,0,169269
48,2,13,8,2,9,1,3,0,101,86,16,15,0,34744
15,3,11,15,2,5,0,3,0,101,86,39,15,0,98114
59,3,13,8,4,12,0,3,1,101,86,72,15,0,109667
40,2,8,10,4,4,1,0,1,101,86,39,6,0,263690
21,3,11,15,3,9,0,3,0,101,86,39,15,0,147430
51,3,8,10,4,9,0,3,1,101,86,39,15,0,224238
49,4,8,10,3,5,5,3,1,101,86,2,15,1,212894
30,7,11,15,3,0,5,2,1,75,86,60,17,0,136708
7,2,5,5,3,11,5,3,1,101,86,54,15,1,38573
69,3,13,8,4,12,0,3,1,101,86,39,15,0,197200
47,7,13,8,3,3,5,3,1,101,86,2,15,0,182796
58,3,8,10,2,5,1,3,0,12,86,54,15,1,184527
72,3,11,15,3,9,2,3,0,92,86,90,15,0,145231
30,3,13,8,2,13,4,3,1,101,86,17,15,1,43354
59,6,13,8,4,10,4,3,1,101,86,39,15,0,318865
67,3,13,8,4,0,4,3,0,101,86,93,15,0,355712
40,3,8,10,3,5,5,3,1,101,86,39,15,1,98776
33,3,11,15,3,8,5,0,1,101,86,39,15,1,257557
69,3,13,8,2,7,4,3,1,101,86,39,15,0,102258
7,4,8,10,3,5,5,3,1,101,86,39,15,0,170287
40,3,11,15,3,13,5,3,1,101,86,39,15,0,243409
47,3,10,11,3,8,5,3,1,101,86,39,31,0,55608
15,3,11,15,6,12,0,3,1,101,86,39,11,0,248057
21,3,6,6,3,4,5,3,1,101,86,23,15,0,95530
19,2,6,6,2,4,1,3,0,101,86,17,15,0,54038
32,3,9,4,4,2,0,3,1,101,86,40,15,0,161245
20,7,13,8,3,3,5,3,1,101,86,2,15,1,388725
26,7,0,14,3,4,5,3,1,66,86,23,6,1,71807
32,3,11,15,4,12,0,3,1,101,86,67,15,0,228216
59,6,13,8,4,10,0,3,1,101,86,54,15,0,303121
68,3,11,15,3,13,5,3,1,101,86,39,15,1,78020
8,3,11,15,2,9,1,3,0,58,86,17,15,0,249254
72,3,6,6,3,5,5,3,1,101,64,23,15,1,87218
67,3,11,15,4,0,1,3,0,101,86,39,15,0,304299
58,3,2,2,2,2,1,3,0,101,86,34,40,0,196234
7,3,1,9,0,2,1,3,0,101,86,39,15,0,197875
61,4,11,15,3,3,5,3,1,101,86,15,15,0,48063
24,3,8,10,2,5,1,3,0,101,86,57,15,0,253596
65,3,11,15,3,14,5,3,1,101,86,39,15,1,39257
21,3,8,10,4,13,4,3,1,91,86,39,15,0,56150
3,3,7,12,3,2,5,3,1,101,86,39,31,0,179415
63,3,6,6,3,4,5,3,1,101,86,54,15,1,252445
43,3,11,15,3,5,5,3,1,81,86,39,15,1,275918
29,3,8,10,4,4,4,3,0,101,86,23,15,1,106562
63,3,11,15,2,5,1,0,0,67,86,39,15,1,198654
18,3,14,1,3,13,5,3,1,122,86,23,15,1,107318
15,3,11,15,4,2,0,3,0,101,86,39,15,0,181896
3,3,12,7,2,13,1,3,1,101,86,39,15,0,106014
19,6,11,15,0,10,1,3,0,101,86,39,31,0,319993
44,3,11,15,4,12,0,3,1,101,86,25,15,0,197997
61,2,11,15,2,9,1,3,0,101,86,39,15,0,173542
72,3,13,8,3,2,2,3,0,101,86,92,15,1,207564
6,3,11,15,3,14,5,3,1,101,86,60,15,1,224462
40,3,8,10,3,4,5,0,1,101,86,23,15,1,123361
21,3,8,10,4,0,4,3,1,101,86,54,15,0,90409
71,7,3,0,3,4,5,3,1,67,86,15,15,1,165001
6,0,5,5,4,7,4,0,1,101,86,39,15,0,149573
60,3,8,10,4,9,0,0,0,101,86,39,15,0,249456
40,3,9,4,3,13,5,3,1,101,86,39,15,0,149898
58,3,13,8,2,13,4,3,1,101,86,2,15,0,292985
68,3,13,8,2,12,3,3,1,101,86,93,15,0,50223
65,2,13,8,3,5,0,3,0,101,86,39,15,0,400074
14,3,11,15,3,13,5,3,1,101,86,23,15,1,197399
20,4,3,0,3,4,5,3,1,101,86,93,15,1,209547
20,3,13,8,3,0,5,3,1,101,86,42,15,0,52433
19,7,13,8,3,0,5,3,1,101,86,2,15,1,355978
21,7,6,6,3,4,2,3,0,101,86,89,15,0,48214
15,3,1,9,2,2,1,3,0,101,86,39,16,0,190873
44,3,13,8,3,0,5,3,1,101,86,58,15,0,278390
8,3,14,1,6,13,4,3,1,101,86,39,31,0,203217
51,3,11,15,3,13,5,3,1,101,86,39,15,0,279175
13,7,8,10,3,0,5,3,1,101,86,66,15,0,194590
72,7,11,15,4,13,0,3,1,101,86,54,15,0,198813
35,3,11,15,3,5,5,3,1,101,86,39,15,1,187294
42,3,8,10,3,4,2,2,0,101,63,39,15,0,302903
51,3,11,15,4,5,0,2,0,101,86,39,34,0,154835
50,6,13,8,3,10,5,3,1,101,86,77,15,0,73402
44,3,11,15,4,13,3,3,1,101,86,40,15,0,100345
20,7,11,15,3,5,5,0,1,101,86,39,15,1,126320
15,3,8,10,2,11,4,3,0,101,86,39,15,0,142226
27,7,0,14,5,5,2,3,0,101,63,90,15,1,112076
47,3,11,15,0,9,1,0,0,101,86,90,15,0,225339
65,3,9,4,3,14,5,3,1,101,86,81,15,1,211208
13,3,9,4,3,2,5,3,1,101,86,90,9,0,200808
2,3,11,15,2,9,1,0,0,101,86,61,15,0,220618
35,3,9,4,0,9,1,3,0,101,86,39,15,0,210493
37,7,11,15,3,9,2,3,0,101,86,39,15,0,369734
2,3,11,15,3,5,5,3,1,101,12,34,15,1,27898
71,3,8,10,2,4,3,3,0,101,86,23,15,1,138193
3,3,11,15,4,14,0,0,1,101,86,39,15,0,224234
24,2,6,6,4,4,4,3,0,101,86,23,15,0,188741
51,3,11,15,4,13,1,3,0,101,86,39,15,0,183772
8,6,11,15,4,10,0,3,0,35,86,39,15,0,155041
40,3,11,15,6,8,0,2,1,101,86,2,15,0,79586
19,3,8,10,3,5,5,2,1,101,86,54,4,1,355781
25,6,11,15,3,10,5,3,1,101,86,72,15,0,156158
61,3,6,6,3,5,5,2,1,101,86,54,24,0,116358
19,3,8,10,3,5,5,3,1,101,86,39,15,0,59287
8,3,8,10,4,0,4,3,0,101,86,39,15,0,138868
15,3,5,5,4,11,3,3,0,101,86,67,15,0,185885
38,3,9,4,4,0,0,3,0,101,86,93,15,0,40299
29,3,11,15,3,2,5,3,1,101,86,68,6,0,500068
20,3,11,15,3,8,5,3,1,101,86,88,15,0,51494
60,3,11,15,4,14,0,3,1,101,86,34,15,0,179481
48,3,8,10,2,9,1,3,0,101,86,39,15,0,365907
15,3,11,15,4,8,4,3,1,101,86,39,15,0,284343
42,3,13,8,4,5,0,3,0,101,86,39,15,0,204862
48,3,8,10,3,4,2,3,0,101,86,41,15,1,272476
61,3,9,4,2,14,1,3,0,101,86,39,15,0,175130
21,3,11,15,3,9,2,3,0,101,86,39,15,1,118941
67,3,11,15,4,12,0,3,1,18,86,42,15,0,164339
69,6,5,5,4,10,0,3,1,101,86,93,15,0,213291
49,0,1,9,3,9,5,3,1,101,86,39,31,0,55457
71,3,1,9,3,14,5,3,1,101,86,39,15,1,280292
1,3,11,15,3,12,5,3,1,101,86,25,15,0,446894
40,1,13,8,3,4,3,2,1,101,86,39,41,0,67083
5,4,3,0,3,4,5,3,1,67,86,39,15,1,159219
47,4,8,10,4,5,4,3,1,101,86,39,15,0,168539
52,3,10,11,3,12,5,1,1,101,86,39,6,0,88145
21,3,11,15,2,13,4,3,0,101,86,39,15,0,150309
66,3,13,8,4,11,3,3,1,101,86,39,15,0,122999
51,3,8,10,4,0,4,3,1,101,86,54,15,0,302195
15,3,12,7,6,9,1,0,0,3,86,39,15,0,210982
63,3,11,15,6,9,4,3,1,101,86,39,15,1,177140
18,3,11,15,2,2,4,3,0,101,86,39,15,0,113838
65,3,13,8,4,9,1,3,0,101,86,39,15,0,97165
13,3,9,4,4,2,0,3,0,101,86,54,15,0,104301
44,6,13,8,4,10,0,3,0,101,86,90,15,0,192028
26,4,11,15,3,14,5,3,1,101,86,23,15,0,115931
4,3,11,15,4,2,0,1,1,101,86,67,15,0,147280
6,3,13,8,3,9,2,0,0,101,86,39,15,1,185433
15,3,11,15,4,5,4,0,0,101,86,61,15,0,599057
67,6,13,8,4,10,0,0,0,101,86,67,15,0,50626
37,7,6,6,3,4,5,3,1,101,86,39,15,0,71467
6,3,8,10,3,13,5,3,1,101,86,34,15,1,183977
9,6,1,9,1,10,4,3,0,101,86,73,15,0,26586
19,7,11,15,3,5,5,3,1,101,86,2,15,0,196858
3,3,8,10,3,5,5,3,1,101,64,23,15,1,160594
6,3,11,15,3,9,5,3,1,62,86,39,15,0,65278
51,3,8,10,3,0,5,3,1,101,86,39,15,0,102258
66,3,8,10,4,0,0,3,0,101,86,39,15,0,196947
8,7,11,15,3,5,5,3,1,101,86,2,15,0,233150
32,3,13,8,4,0,0,3,0,101,86,67,15,0,42857
58,3,0,14,3,4,5,3,1,101,86,34,15,1,118059
35,3,13,8,3,5,5,3,1,25,86,23,15,0,169262
29,3,8,10,4,4,4,3,1,101,86,39,15,0,95108
44,3,8,10,4,9,0,3,1,101,86,39,15,0,161092
4,3,13,8,4,9,4,1,1,91,86,39,15,0,345253
40,1,11,15,3,14,5,3,1,101,86,39,15,0,111275
