18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,0,1
18,28,6,35,0,1
18,28,6,35,0,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
14,1,7,54,1,1
14,22,28,46,0,1
28,9,5,3,0,1
28,27,12,53,0,1
18,0,19,33,1,1
28,22,28,15,0,1
25,22,28,46,1,1
18,22,28,54,1,1
28,16,21,22,1,1
22,20,17,15,1,1
14,17,15,3,1,1
28,9,5,11,1,1
28,22,28,15,1,1
2,19,16,76,1,1
28,9,5,54,0,1
28,10,25,72,1,1
28,10,25,72,1,1
18,22,28,54,1,1
14,31,8,13,1,1
18,24,2,9,1,1
18,9,5,8,0,1
24,20,17,2,0,1
28,27,12,8,1,1
14,10,25,18,1,1
24,17,15,40,1,1
28,27,12,72,1,1
28,10,25,45,1,1
7,24,2,34,0,1
28,10,25,45,1,1
14,17,15,2,1,1
14,27,12,15,1,1
18,24,2,46,1,1
18,10,25,49,1,1
14,27,12,0,1,1
14,0,19,9,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,0,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,0,1
28,28,6,44,0,1
28,28,6,44,1,1
28,28,6,44,0,1
28,28,6,44,0,1
28,28,6,44,1,1
28,0,19,19,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,0,1
28,28,6,44,1,1
25,20,17,52,1,1
6,10,25,15,1,1
2,1,7,30,1,1
14,0,19,48,1,1
28,24,2,9,1,1
18,22,28,60,1,1
2,17,15,45,1,1
2,20,17,72,0,1
14,21,29,64,1,1
28,0,19,77,0,1
14,8,23,32,0,1
24,24,2,34,1,1
28,9,5,7,1,1
14,16,21,45,1,1
29,16,21,1,1,1
14,24,2,34,1,1
14,24,2,34,1,1
14,24,2,34,1,1
18,27,12,39,1,1
14,20,17,53,0,1
14,0,19,46,0,1
3,12,18,26,1,1
18,0,19,54,1,1
1,20,17,70,1,1
14,10,25,65,1,1
28,0,19,70,1,1
3,16,21,45,1,1
28,22,28,53,1,1
14,23,27,61,0,1
18,24,2,57,1,1
18,0,19,2,0,1
28,9,5,45,1,1
28,22,28,60,0,1
5,24,2,57,1,1
14,20,17,7,1,1
28,10,25,16,1,1
22,22,28,68,1,1
1,31,8,66,1,1
1,10,25,70,1,1
29,24,2,46,1,1
28,9,5,45,1,1
28,9,5,45,1,1
28,22,28,7,1,1
6,12,18,12,1,1
28,0,19,11,1,1
6,4,30,62,1,1
14,20,17,58,1,1
6,2,20,37,1,1
6,22,28,33,0,1
6,9,5,15,1,1
2,24,2,46,1,1
14,9,5,3,1,1
14,24,2,9,1,1
28,24,2,57,1,1
24,24,2,46,0,1
6,9,5,70,0,1
6,0,19,47,0,1
6,22,28,57,0,1
1,16,21,5,1,1
14,22,28,70,1,1
14,9,5,54,1,1
14,9,5,54,1,1
18,22,28,37,1,1
6,9,5,70,1,1
6,24,2,9,1,1
6,24,2,9,1,1
6,24,2,9,1,1
6,24,2,9,1,1
6,24,2,9,1,1
6,24,2,9,1,1
18,0,19,72,1,1
6,27,12,11,1,1
14,9,5,65,0,1
28,9,5,75,1,1
14,0,19,57,1,1
1,22,28,57,1,1
1,0,19,47,1,1
14,9,5,2,1,1
14,24,2,46,1,1
3,17,15,6,1,1
24,28,6,73,1,1
24,28,6,73,1,1
28,24,2,18,1,1
14,24,2,17,1,1
6,22,28,15,1,1
14,17,15,67,0,1
14,9,5,53,1,1
8,2,20,16,1,1
24,9,5,71,0,1
14,22,28,11,1,1
6,20,17,5,0,1
1,10,25,2,1,1
6,24,2,46,1,1
18,24,2,53,1,1
6,2,20,64,1,1
6,22,28,70,0,1
1,10,25,52,1,1
6,10,25,8,1,1
1,27,12,54,1,1
1,27,12,54,0,1
14,10,25,51,0,1
1,24,2,46,1,1
1,0,19,68,0,1
14,0,19,70,1,1
14,10,25,4,1,1
14,28,6,34,0,1
24,0,19,11,1,1
6,22,28,25,1,1
26,11,26,64,1,1
14,27,12,45,1,1
14,28,6,34,1,1
14,28,6,34,1,1
14,28,6,34,1,1
14,28,6,34,1,1
14,28,6,34,1,1
14,28,6,34,1,1
14,28,6,34,1,1
14,28,6,34,1,1
14,24,2,68,1,1
14,9,5,5,1,1
14,24,2,68,1,1
1,22,28,70,1,1
28,24,2,53,1,1
1,27,12,66,1,1
6,0,19,15,1,1
24,24,2,15,1,1
13,2,20,4,1,1
6,27,12,71,1,1
14,24,2,19,1,1
28,0,19,59,1,1
13,12,18,12,1,1
14,27,12,59,1,1
6,24,2,68,0,1
26,19,16,12,1,1
6,22,28,2,1,1
14,24,2,15,1,1
1,9,5,66,0,1
28,24,2,71,0,1
6,0,19,31,1,1
28,24,2,72,1,1
24,22,28,27,1,1
6,22,28,66,1,1
14,0,19,66,0,1
6,9,5,5,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,10,25,67,1,1
6,28,6,9,1,1
6,28,6,9,1,1
24,0,19,72,1,1
6,10,25,61,1,1
14,22,28,45,1,1
14,22,28,26,1,1
28,24,2,26,1,1
14,22,28,20,1,1
1,22,28,66,1,1
1,1,7,41,1,1
13,24,2,68,0,1
13,0,19,15,1,1
1,20,17,49,1,1
13,0,19,15,0,1
20,24,2,57,1,1
26,9,5,3,1,1
26,20,17,7,1,1
1,0,19,11,1,1
6,9,5,4,1,1
6,0,19,53,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,22,28,40,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,24,2,15,1,1
13,24,2,57,1,1
1,24,2,0,1,1
13,24,2,57,1,1
13,24,2,57,1,1
6,22,28,12,1,1
1,9,5,6,1,1
26,24,2,57,1,1
6,9,5,75,1,1
26,0,19,70,1,1
1,0,19,66,1,1
24,24,2,72,1,1
24,24,2,72,1,1
1,10,25,21,0,1
6,22,28,4,1,1
6,24,2,54,1,1
1,10,25,43,1,1
13,24,2,77,1,1
6,0,19,72,1,1
26,23,27,43,1,1
20,20,17,42,1,1
1,0,19,7,1,1
14,0,19,49,1,1
14,24,2,72,1,1
14,0,19,49,1,1
26,16,21,1,1,1
13,0,19,54,1,1
26,24,2,15,1,1
26,24,2,15,1,1
26,20,17,4,1,1
1,0,19,5,1,1
26,0,19,3,1,1
13,0,19,2,1,1
26,24,2,70,1,1
13,28,6,68,1,1
13,28,6,68,1,1
13,28,6,68,1,1
13,28,6,68,1,1
13,28,6,68,1,1
13,28,6,68,1,1
13,28,6,68,1,1
13,28,6,68,1,1
13,28,6,68,1,1
13,28,6,68,0,1
13,28,6,68,1,1
13,28,6,68,1,1
13,9,5,6,1,1
26,22,28,40,1,1
13,22,28,72,1,1
10,28,6,33,0,1
14,24,2,37,1,1
26,9,5,45,1,1
26,0,19,66,1,1
26,0,19,53,1,1
6,0,19,10,1,1
13,24,2,54,1,1
16,9,5,69,0,1
26,27,12,37,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,22,28,50,1,1
13,27,12,1,1,1
26,0,19,58,1,1
13,24,2,53,1,1
13,0,19,4,1,1
1,24,2,37,1,1
13,0,19,37,1,1
26,22,28,21,1,1
26,0,19,41,1,1
26,24,2,21,1,1
23,0,19,4,1,1
0,28,6,2,1,1
0,28,6,2,1,1
11,28,6,66,1,1
27,28,6,75,1,1
18,26,1,1,0,1
7,21,29,70,0,1
18,29,13,76,0,1
18,30,4,64,1,1
4,25,10,49,0,1
18,13,24,64,0,1
5,14,11,13,0,1
18,31,8,57,1,1
18,14,11,72,0,1
18,12,18,14,0,1
28,22,28,44,0,1
18,31,8,15,1,1
18,31,8,70,1,1
5,23,27,54,1,1
28,2,20,2,0,1
28,27,12,9,1,1
5,9,5,28,0,1
28,3,9,64,0,1
5,1,7,3,0,1
28,1,7,70,0,1
18,31,8,66,0,1
18,31,8,53,0,1
28,12,18,52,0,1
19,1,7,60,0,1
28,17,15,70,1,1
18,22,28,34,1,1
18,9,5,46,0,1
18,19,16,4,1,1
21,15,0,32,1,1
18,27,12,33,0,1
28,9,5,46,0,1
18,22,28,9,0,1
28,20,17,70,1,1
18,22,28,9,1,1
18,27,12,15,1,1
28,9,5,46,0,1
18,10,25,14,0,1
18,27,12,15,0,1
18,20,17,2,0,1
18,24,2,44,0,1
18,27,12,70,0,1
18,1,7,72,1,1
28,2,20,37,0,1
28,24,2,44,0,1
19,23,27,42,1,1
28,24,2,44,0,1
29,23,27,58,1,1
18,0,19,34,1,1
18,16,21,37,0,1
28,10,25,14,0,1
28,22,28,46,1,1
18,27,12,54,0,1
28,27,12,70,0,1
18,0,19,9,1,1
18,22,28,57,1,1
28,22,28,36,1,1
21,27,12,70,1,1
28,27,12,25,1,1
6,9,5,9,1,1
5,20,17,5,1,1
28,31,8,4,0,1
28,17,15,72,1,1
28,2,20,64,0,1
29,1,7,8,1,1
28,23,27,1,1,1
18,17,15,39,1,1
28,27,12,54,1,1
28,17,15,55,1,1
28,27,12,54,0,1
18,27,12,40,1,1
18,27,12,8,1,1
28,24,2,73,1,1
18,24,2,34,0,1
18,24,2,34,1,1
18,24,2,34,0,1
28,27,12,2,0,1
5,22,28,18,0,1
24,17,15,2,1,1
14,9,5,36,1,1
18,0,19,68,1,1
18,28,6,35,1,1
18,28,6,35,0,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,0,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
18,28,6,35,1,1
14,31,8,2,1,1
18,0,19,33,1,1
24,31,8,69,0,1
21,31,8,39,1,1
5,9,5,2,1,1
5,28,6,63,0,1
28,27,12,60,1,1
18,0,19,19,1,1
3,31,8,52,1,1
18,24,2,9,1,1
28,27,12,7,1,1
24,0,19,9,1,1
6,20,17,15,1,1
28,24,2,38,1,1
28,31,8,42,1,1
18,10,25,76,1,1
18,10,25,76,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,0,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,1,1
28,28,6,44,0,1
28,28,6,44,1,1
28,10,25,51,1,1
28,28,6,44,1,1
28,22,28,11,0,1
14,27,12,70,1,1
22,0,19,9,0,1
29,9,5,54,1,1
24,17,15,23,1,1
14,24,2,34,1,1
18,9,5,30,1,1
29,31,8,41,1,1
2,17,15,4,1,1
18,24,2,33,1,1
7,0,19,15,1,1
3,19,16,59,1,1
22,0,19,46,1,1
14,2,20,41,1,1
28,9,5,45,1,1
6,10,25,54,1,1
14,22,28,0,1,1
29,17,15,41,0,1
14,20,17,72,0,1
29,9,5,72,1,1
14,27,12,53,1,1
25,9,5,2,1,1
6,24,2,9,0,1
6,24,2,9,1,1
6,24,2,9,1,1
18,24,2,3,1,1
14,0,19,57,1,1
6,20,17,7,1,1
24,28,6,73,1,1
1,9,5,0,1,1
6,22,28,15,1,1
28,24,2,25,1,1
6,0,19,68,1,1
1,2,20,76,1,1
28,24,2,31,1,1
6,20,17,5,1,1
14,0,19,15,1,1
6,10,25,40,1,1
8,9,5,3,1,1
1,24,2,46,1,1
1,0,19,68,1,1
14,20,17,67,1,1
14,28,6,34,1,1
14,28,6,34,1,1
14,28,6,34,1,1
14,28,6,34,0,1
14,28,6,34,1,1
18,0,19,39,0,1
18,0,19,76,1,1
1,22,28,70,1,1
1,19,16,21,1,1
1,23,27,10,1,1
1,1,7,51,1,1
1,0,19,57,1,1
6,0,19,15,1,1
26,18,22,51,1,1
14,10,25,39,1,1
6,0,19,70,1,1
9,23,27,29,0,1
28,24,2,7,1,1
14,24,2,77,1,1
14,0,19,65,1,1
1,22,28,3,1,1
13,10,25,2,1,1
22,10,25,49,1,1
1,27,12,5,1,1
6,0,19,3,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
6,28,6,9,1,1
17,10,25,45,0,1
6,0,19,54,1,1
6,0,19,54,1,1
1,10,25,4,1,1
13,24,2,68,1,1
1,0,19,54,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
1,28,6,46,1,1
6,24,2,18,1,1
14,22,28,75,1,1
14,24,2,2,0,1
13,27,12,58,1,1
26,24,2,57,1,1
26,27,12,40,1,1
6,24,2,54,0,1
1,27,12,56,1,1
1,22,28,45,1,1
1,9,5,59,1,1
13,24,2,15,1,1
13,0,19,54,1,1
13,0,19,54,1,1
26,20,17,29,1,1
13,0,19,2,1,1
26,0,19,54,1,1
13,0,19,66,1,1
26,24,2,70,1,1
13,28,6,68,1,1
13,28,6,68,1,1
30,27,12,5,1,1
13,28,6,68,1,1
13,28,6,68,1,1
26,0,19,52,1,1
13,24,2,3,1,1
6,0,19,32,1,1
26,28,6,57,0,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,28,6,57,1,1
26,22,28,72,1,1
26,28,6,57,1,1
26,10,25,22,1,1
1,0,19,1,1,1
26,24,2,2,1,1
13,24,2,72,1,1
26,0,19,51,1,1
15,28,6,52,1,1
12,28,6,67,1,1
